 -13.75000   0.13378E-06  -0.31485E-09  -0.54203E-10  -0.27902E-10  -0.27902E-10  -0.20484E-09
 -13.74000   0.13502E-06  -0.31803E-09  -0.54618E-10  -0.28158E-10  -0.28158E-10  -0.20710E-09
 -13.73000   0.13629E-06  -0.32125E-09  -0.55036E-10  -0.28416E-10  -0.28416E-10  -0.20939E-09
 -13.72000   0.13756E-06  -0.32452E-09  -0.55458E-10  -0.28677E-10  -0.28677E-10  -0.21171E-09
 -13.71000   0.13886E-06  -0.32783E-09  -0.55884E-10  -0.28942E-10  -0.28942E-10  -0.21406E-09
 -13.70000   0.14017E-06  -0.33118E-09  -0.56314E-10  -0.29210E-10  -0.29210E-10  -0.21645E-09
 -13.69000   0.14149E-06  -0.33458E-09  -0.56748E-10  -0.29481E-10  -0.29481E-10  -0.21887E-09
 -13.68000   0.14284E-06  -0.33802E-09  -0.57185E-10  -0.29756E-10  -0.29756E-10  -0.22132E-09
 -13.67000   0.14420E-06  -0.34151E-09  -0.57627E-10  -0.30034E-10  -0.30034E-10  -0.22381E-09
 -13.66000   0.14558E-06  -0.34504E-09  -0.58072E-10  -0.30316E-10  -0.30316E-10  -0.22634E-09
 -13.65000   0.14698E-06  -0.34862E-09  -0.58521E-10  -0.30601E-10  -0.30601E-10  -0.22890E-09
 -13.64000   0.14839E-06  -0.35225E-09  -0.58974E-10  -0.30890E-10  -0.30890E-10  -0.23150E-09
 -13.63000   0.14983E-06  -0.35593E-09  -0.59432E-10  -0.31183E-10  -0.31183E-10  -0.23413E-09
 -13.62000   0.15128E-06  -0.35966E-09  -0.59893E-10  -0.31479E-10  -0.31479E-10  -0.23681E-09
 -13.61000   0.15275E-06  -0.36344E-09  -0.60358E-10  -0.31779E-10  -0.31779E-10  -0.23952E-09
 -13.60000   0.15424E-06  -0.36727E-09  -0.60827E-10  -0.32083E-10  -0.32083E-10  -0.24227E-09
 -13.59000   0.15575E-06  -0.37115E-09  -0.61301E-10  -0.32390E-10  -0.32390E-10  -0.24507E-09
 -13.58000   0.15728E-06  -0.37508E-09  -0.61779E-10  -0.32702E-10  -0.32702E-10  -0.24790E-09
 -13.57000   0.15883E-06  -0.37907E-09  -0.62260E-10  -0.33018E-10  -0.33018E-10  -0.25078E-09
 -13.56000   0.16041E-06  -0.38312E-09  -0.62746E-10  -0.33337E-10  -0.33337E-10  -0.25370E-09
 -13.55000   0.16200E-06  -0.38722E-09  -0.63237E-10  -0.33661E-10  -0.33661E-10  -0.25666E-09
 -13.54000   0.16362E-06  -0.39137E-09  -0.63731E-10  -0.33990E-10  -0.33990E-10  -0.25966E-09
 -13.53000   0.16525E-06  -0.39559E-09  -0.64230E-10  -0.34322E-10  -0.34322E-10  -0.26271E-09
 -13.52000   0.16691E-06  -0.39986E-09  -0.64733E-10  -0.34659E-10  -0.34659E-10  -0.26581E-09
 -13.51000   0.16859E-06  -0.40419E-09  -0.65240E-10  -0.35000E-10  -0.35000E-10  -0.26895E-09
