  -2.29000   0.13538E+02   0.18310E+01   0.16687E+01   0.71875E-01   0.27500E+00   0.18024E+00   0.18024E+00   0.31459E+00   0.24219E+00   0.61498E-01   0.10860E+00   0.68348E-01   0.68348E-01   0.59717E-01   0.42516E-01
  -2.28000   0.13588E+02   0.18221E+01   0.16886E+01   0.70872E-01   0.27108E+00   0.17712E+00   0.17712E+00   0.30934E+00   0.25427E+00   0.61480E-01   0.11063E+00   0.69130E-01   0.69130E-01   0.59732E-01   0.43940E-01
  -2.27000   0.13640E+02   0.18146E+01   0.17088E+01   0.69906E-01   0.26748E+00   0.17403E+00   0.17403E+00   0.30391E+00   0.26689E+00   0.61464E-01   0.11267E+00   0.69918E-01   0.69918E-01   0.59744E-01   0.45444E-01
  -2.26000   0.13693E+02   0.18085E+01   0.17291E+01   0.68973E-01   0.26417E+00   0.17097E+00   0.17097E+00   0.29833E+00   0.28006E+00   0.61450E-01   0.11470E+00   0.70709E-01   0.70709E-01   0.59753E-01   0.47034E-01
  -2.25000   0.13747E+02   0.18038E+01   0.17495E+01   0.68069E-01   0.26113E+00   0.16795E+00   0.16795E+00   0.29262E+00   0.29375E+00   0.61437E-01   0.11669E+00   0.71502E-01   0.71502E-01   0.59759E-01   0.48718E-01
  -2.24000   0.13803E+02   0.18004E+01   0.17699E+01   0.67190E-01   0.25833E+00   0.16495E+00   0.16495E+00   0.28680E+00   0.30794E+00   0.61425E-01   0.11862E+00   0.72297E-01   0.72297E-01   0.59761E-01   0.50503E-01
  -2.23000   0.13859E+02   0.17984E+01   0.17903E+01   0.66330E-01   0.25572E+00   0.16200E+00   0.16200E+00   0.28091E+00   0.32261E+00   0.61414E-01   0.12048E+00   0.73093E-01   0.73093E-01   0.59761E-01   0.52400E-01
  -2.22000   0.13917E+02   0.17976E+01   0.18105E+01   0.65485E-01   0.25328E+00   0.15909E+00   0.15909E+00   0.27495E+00   0.33771E+00   0.61402E-01   0.12225E+00   0.73888E-01   0.73888E-01   0.59757E-01   0.54420E-01
  -2.21000   0.13974E+02   0.17980E+01   0.18305E+01   0.64651E-01   0.25097E+00   0.15623E+00   0.15623E+00   0.26896E+00   0.35318E+00   0.61390E-01   0.12392E+00   0.74681E-01   0.74681E-01   0.59749E-01   0.56573E-01
  -2.20000   0.14033E+02   0.17994E+01   0.18504E+01   0.63825E-01   0.24874E+00   0.15341E+00   0.15341E+00   0.26295E+00   0.36894E+00   0.61376E-01   0.12545E+00   0.75472E-01   0.75472E-01   0.59738E-01   0.58873E-01
  -2.19000   0.14091E+02   0.18018E+01   0.18700E+01   0.63003E-01   0.24656E+00   0.15064E+00   0.15064E+00   0.25693E+00   0.38489E+00   0.61362E-01   0.12685E+00   0.76258E-01   0.76258E-01   0.59722E-01   0.61335E-01
  -2.18000   0.14149E+02   0.18048E+01   0.18895E+01   0.62182E-01   0.24438E+00   0.14791E+00   0.14791E+00   0.25093E+00   0.40093E+00   0.61346E-01   0.12809E+00   0.77039E-01   0.77039E-01   0.59701E-01   0.63975E-01
  -2.17000   0.14207E+02   0.18083E+01   0.19088E+01   0.61359E-01   0.24219E+00   0.14524E+00   0.14524E+00   0.24495E+00   0.41692E+00   0.61328E-01   0.12918E+00   0.77814E-01   0.77814E-01   0.59675E-01   0.66812E-01
  -2.16000   0.14264E+02   0.18121E+01   0.19280E+01   0.60534E-01   0.23994E+00   0.14261E+00   0.14261E+00   0.23902E+00   0.43270E+00   0.61307E-01   0.13009E+00   0.78580E-01   0.78580E-01   0.59643E-01   0.69866E-01
